都道府県市区町村コード,市区町村名,基準メッシュコード
38201,松山市,50326773
38201,松山市,50326780
38201,松山市,50326781
38201,松山市,50326782
38201,松山市,50326783
38201,松山市,50326784
38201,松山市,50326790
38201,松山市,50326791
38201,松山市,50326792
38201,松山市,50326793
38201,松山市,50326794
38201,松山市,50327359
38201,松山市,50327369
38201,松山市,50327379
38201,松山市,50327402
38201,松山市,50327405
38201,松山市,50327411
38201,松山市,50327412
38201,松山市,50327413
38201,松山市,50327414
38201,松山市,50327421
38201,松山市,50327422
38201,松山市,50327423
38201,松山市,50327424
38201,松山市,50327437
38201,松山市,50327438
38201,松山市,50327442
38201,松山市,50327447
38201,松山市,50327448
38201,松山市,50327449
38201,松山市,50327452
38201,松山市,50327453
38201,松山市,50327456
38201,松山市,50327457
38201,松山市,50327458
38201,松山市,50327459
38201,松山市,50327460
38201,松山市,50327462
38201,松山市,50327463
38201,松山市,50327464
38201,松山市,50327465
38201,松山市,50327466
38201,松山市,50327467
38201,松山市,50327468
38201,松山市,50327469
38201,松山市,50327470
38201,松山市,50327471
38201,松山市,50327472
38201,松山市,50327473
38201,松山市,50327474
38201,松山市,50327477
38201,松山市,50327478
38201,松山市,50327479
38201,松山市,50327480
38201,松山市,50327481
38201,松山市,50327482
38201,松山市,50327483
38201,松山市,50327484
38201,松山市,50327485
38201,松山市,50327488
38201,松山市,50327489
38201,松山市,50327491
38201,松山市,50327493
38201,松山市,50327494
38201,松山市,50327495
38201,松山市,50327498
38201,松山市,50327499
38201,松山市,50327504
38201,松山市,50327505
38201,松山市,50327506
38201,松山市,50327515
38201,松山市,50327516
38201,松山市,50327530
38201,松山市,50327531
38201,松山市,50327540
38201,松山市,50327541
38201,松山市,50327542
38201,松山市,50327543
38201,松山市,50327550
38201,松山市,50327551
38201,松山市,50327552
38201,松山市,50327553
38201,松山市,50327554
38201,松山市,50327555
38201,松山市,50327560
38201,松山市,50327561
38201,松山市,50327562
38201,松山市,50327563
38201,松山市,50327564
38201,松山市,50327565
38201,松山市,50327570
38201,松山市,50327571
38201,松山市,50327574
38201,松山市,50327575
38201,松山市,50327580
38201,松山市,50327581
38201,松山市,50327590
38201,松山市,50327591
38201,松山市,50327600
38201,松山市,50327601
38201,松山市,50327602
38201,松山市,50327603
38201,松山市,50327604
38201,松山市,50327605
38201,松山市,50327606
38201,松山市,50327607
38201,松山市,50327608
38201,松山市,50327609
38201,松山市,50327610
38201,松山市,50327611
38201,松山市,50327612
38201,松山市,50327613
38201,松山市,50327614
38201,松山市,50327615
38201,松山市,50327616
38201,松山市,50327617
38201,松山市,50327618
38201,松山市,50327619
38201,松山市,50327620
38201,松山市,50327621
38201,松山市,50327622
38201,松山市,50327623
38201,松山市,50327624
38201,松山市,50327625
38201,松山市,50327626
38201,松山市,50327627
38201,松山市,50327628
38201,松山市,50327629
38201,松山市,50327631
38201,松山市,50327632
38201,松山市,50327633
38201,松山市,50327634
38201,松山市,50327635
38201,松山市,50327636
38201,松山市,50327637
38201,松山市,50327638
38201,松山市,50327639
38201,松山市,50327641
38201,松山市,50327642
38201,松山市,50327643
38201,松山市,50327644
38201,松山市,50327645
38201,松山市,50327646
38201,松山市,50327647
38201,松山市,50327648
38201,松山市,50327649
38201,松山市,50327651
38201,松山市,50327652
38201,松山市,50327653
38201,松山市,50327654
38201,松山市,50327655
38201,松山市,50327656
38201,松山市,50327657
38201,松山市,50327658
38201,松山市,50327659
38201,松山市,50327660
38201,松山市,50327661
38201,松山市,50327662
38201,松山市,50327663
38201,松山市,50327664
38201,松山市,50327665
38201,松山市,50327666
38201,松山市,50327667
38201,松山市,50327668
38201,松山市,50327669
38201,松山市,50327670
38201,松山市,50327671
38201,松山市,50327672
38201,松山市,50327673
38201,松山市,50327674
38201,松山市,50327675
38201,松山市,50327676
38201,松山市,50327677
38201,松山市,50327678
38201,松山市,50327679
38201,松山市,50327681
38201,松山市,50327682
38201,松山市,50327683
38201,松山市,50327684
38201,松山市,50327685
38201,松山市,50327686
38201,松山市,50327687
38201,松山市,50327688
38201,松山市,50327689
38201,松山市,50327691
38201,松山市,50327692
38201,松山市,50327693
38201,松山市,50327694
38201,松山市,50327695
38201,松山市,50327696
38201,松山市,50327697
38201,松山市,50327698
38201,松山市,50327699
38201,松山市,50327700
38201,松山市,50327701
38201,松山市,50327702
38201,松山市,50327703
38201,松山市,50327704
38201,松山市,50327710
38201,松山市,50327711
38201,松山市,50327712
38201,松山市,50327713
38201,松山市,50327714
38201,松山市,50327720
38201,松山市,50327721
38201,松山市,50327722
38201,松山市,50327723
38201,松山市,50327730
38201,松山市,50327731
38201,松山市,50327732
38201,松山市,50327740
38201,松山市,50327741
38201,松山市,50327750
38201,松山市,50327760
38201,松山市,50327761
38201,松山市,50327770
38201,松山市,50327771
38201,松山市,50327780
38201,松山市,50327781
38201,松山市,50327790
38201,松山市,51320427
38201,松山市,51320436
38201,松山市,51320437
38201,松山市,51320447
38201,松山市,51320448
38201,松山市,51320500
38201,松山市,51320501
38201,松山市,51320511
38201,松山市,51320512
38201,松山市,51320521
38201,松山市,51320522
38201,松山市,51320576
38201,松山市,51320586
38201,松山市,51320601
38201,松山市,51320602
38201,松山市,51320603
38201,松山市,51320604
38201,松山市,51320605
38201,松山市,51320606
38201,松山市,51320607
38201,松山市,51320608
38201,松山市,51320612
38201,松山市,51320613
38201,松山市,51320614
38201,松山市,51320615
38201,松山市,51320624
38202,今治市,50326783
38202,今治市,50326784
38202,今治市,50326785
38202,今治市,50326786
38202,今治市,50326787
38202,今治市,50326793
38202,今治市,50326794
38202,今治市,50326795
38202,今治市,50326796
38202,今治市,50326797
38202,今治市,50326798
38202,今治市,50327696
38202,今治市,50327698
38202,今治市,50327699
38202,今治市,50327703
38202,今治市,50327704
38202,今治市,50327705
38202,今治市,50327706
38202,今治市,50327707
38202,今治市,50327708
38202,今治市,50327713
38202,今治市,50327714
38202,今治市,50327715
38202,今治市,50327716
38202,今治市,50327717
38202,今治市,50327718
38202,今治市,50327722
38202,今治市,50327723
38202,今治市,50327724
38202,今治市,50327725
38202,今治市,50327726
38202,今治市,50327727
38202,今治市,50327728
38202,今治市,50327731
38202,今治市,50327732
38202,今治市,50327733
38202,今治市,50327734
38202,今治市,50327735
38202,今治市,50327736
38202,今治市,50327737
38202,今治市,50327738
38202,今治市,50327740
38202,今治市,50327741
38202,今治市,50327742
38202,今治市,50327743
38202,今治市,50327744
38202,今治市,50327745
38202,今治市,50327746
38202,今治市,50327747
38202,今治市,50327748
38202,今治市,50327749
38202,今治市,50327750
38202,今治市,50327751
38202,今治市,50327752
38202,今治市,50327753
38202,今治市,50327754
38202,今治市,50327755
38202,今治市,50327756
38202,今治市,50327757
38202,今治市,50327758
38202,今治市,50327759
38202,今治市,50327760
38202,今治市,50327761
38202,今治市,50327762
38202,今治市,50327763
38202,今治市,50327764
38202,今治市,50327765
38202,今治市,50327766
38202,今治市,50327767
38202,今治市,50327768
38202,今治市,50327769
38202,今治市,50327770
38202,今治市,50327771
38202,今治市,50327772
38202,今治市,50327773
38202,今治市,50327774
38202,今治市,50327775
38202,今治市,50327776
38202,今治市,50327777
38202,今治市,50327778
38202,今治市,50327779
38202,今治市,50327780
38202,今治市,50327781
38202,今治市,50327782
38202,今治市,50327783
38202,今治市,50327784
38202,今治市,50327785
38202,今治市,50327786
38202,今治市,50327787
38202,今治市,50327788
38202,今治市,50327789
38202,今治市,50327790
38202,今治市,50327791
38202,今治市,50327792
38202,今治市,50327793
38202,今治市,50327794
38202,今治市,50327795
38202,今治市,50327796
38202,今治市,50327797
38202,今治市,50327798
38202,今治市,50327799
38202,今治市,50337040
38202,今治市,50337041
38202,今治市,50337050
38202,今治市,50337051
38202,今治市,50337052
38202,今治市,50337053
38202,今治市,50337060
38202,今治市,50337061
38202,今治市,50337062
38202,今治市,50337063
38202,今治市,50337070
38202,今治市,50337071
38202,今治市,50337072
38202,今治市,50337073
38202,今治市,50337074
38202,今治市,50337075
38202,今治市,50337080
38202,今治市,50337081
38202,今治市,50337082
38202,今治市,50337083
38202,今治市,50337084
38202,今治市,50337085
38202,今治市,50337090
38202,今治市,50337091
38202,今治市,50337092
38202,今治市,50337093
38202,今治市,50337094
38202,今治市,51320605
38202,今治市,51320606
38202,今治市,51320607
38202,今治市,51320608
38202,今治市,51320609
38202,今治市,51320614
38202,今治市,51320615
38202,今治市,51320616
38202,今治市,51320617
38202,今治市,51320618
38202,今治市,51320619
38202,今治市,51320624
38202,今治市,51320625
38202,今治市,51320626
38202,今治市,51320627
38202,今治市,51320628
38202,今治市,51320629
38202,今治市,51320635
38202,今治市,51320636
38202,今治市,51320637
38202,今治市,51320638
38202,今治市,51320639
38202,今治市,51320646
38202,今治市,51320647
38202,今治市,51320648
38202,今治市,51320649
38202,今治市,51320657
38202,今治市,51320658
38202,今治市,51320659
38202,今治市,51320668
38202,今治市,51320669
38202,今治市,51320679
38202,今治市,51320700
38202,今治市,51320701
38202,今治市,51320702
38202,今治市,51320703
38202,今治市,51320704
38202,今治市,51320705
38202,今治市,51320706
38202,今治市,51320707
38202,今治市,51320708
38202,今治市,51320709
38202,今治市,51320710
38202,今治市,51320711
38202,今治市,51320712
38202,今治市,51320713
38202,今治市,51320714
38202,今治市,51320715
38202,今治市,51320716
38202,今治市,51320717
38202,今治市,51320718
38202,今治市,51320719
38202,今治市,51320720
38202,今治市,51320721
38202,今治市,51320722
38202,今治市,51320723
38202,今治市,51320724
38202,今治市,51320725
38202,今治市,51320726
38202,今治市,51320727
38202,今治市,51320728
38202,今治市,51320729
38202,今治市,51320730
38202,今治市,51320731
38202,今治市,51320732
38202,今治市,51320733
38202,今治市,51320734
38202,今治市,51320735
38202,今治市,51320736
38202,今治市,51320737
38202,今治市,51320738
38202,今治市,51320739
38202,今治市,51320740
38202,今治市,51320741
38202,今治市,51320742
38202,今治市,51320743
38202,今治市,51320744
38202,今治市,51320745
38202,今治市,51320746
38202,今治市,51320747
38202,今治市,51320748
38202,今治市,51320749
38202,今治市,51320750
38202,今治市,51320751
38202,今治市,51320752
38202,今治市,51320753
38202,今治市,51320754
38202,今治市,51320755
38202,今治市,51320756
38202,今治市,51320757
38202,今治市,51320758
38202,今治市,51320759
38202,今治市,51320760
38202,今治市,51320761
38202,今治市,51320762
38202,今治市,51320763
38202,今治市,51320764
38202,今治市,51320765
38202,今治市,51320766
38202,今治市,51320767
38202,今治市,51320768
38202,今治市,51320769
38202,今治市,51320770
38202,今治市,51320771
38202,今治市,51320772
38202,今治市,51320773
38202,今治市,51320774
38202,今治市,51320775
38202,今治市,51320776
38202,今治市,51320777
38202,今治市,51320778
38202,今治市,51320779
38202,今治市,51320781
38202,今治市,51320782
38202,今治市,51320783
38202,今治市,51320784
38202,今治市,51320785
38202,今治市,51320786
38202,今治市,51320787
38202,今治市,51320788
38202,今治市,51320789
38202,今治市,51320793
38202,今治市,51320794
38202,今治市,51320795
38202,今治市,51320796
38202,今治市,51320797
38202,今治市,51320798
38202,今治市,51320799
38202,今治市,51321703
38202,今治市,51321704
38202,今治市,51321705
38202,今治市,51321706
38202,今治市,51321707
38202,今治市,51321708
38202,今治市,51321709
38202,今治市,51321714
38202,今治市,51321715
38202,今治市,51321716
38202,今治市,51321717
38202,今治市,51321718
38202,今治市,51321719
38202,今治市,51321724
38202,今治市,51321725
38202,今治市,51321726
38202,今治市,51321727
38202,今治市,51321728
38202,今治市,51321731
38202,今治市,51321732
38202,今治市,51321733
38202,今治市,51321734
38202,今治市,51321735
38202,今治市,51321736
38202,今治市,51321737
38202,今治市,51321738
38202,今治市,51321739
38202,今治市,51321741
38202,今治市,51321742
38202,今治市,51321743
38202,今治市,51321744
38202,今治市,51321745
38202,今治市,51321746
38202,今治市,51321747
38202,今治市,51321748
38202,今治市,51321749
38202,今治市,51321754
38202,今治市,51321755
38202,今治市,51321756
38202,今治市,51321758
38202,今治市,51321765
38202,今治市,51321775
38202,今治市,51321779
38202,今治市,51321789
38202,今治市,51321799
38202,今治市,51322619
38202,今治市,51322629
38202,今治市,51322638
38202,今治市,51322639
38202,今治市,51322700
38202,今治市,51322710
38202,今治市,51322714
38202,今治市,51322720
38202,今治市,51322721
38202,今治市,51322722
38202,今治市,51322723
38202,今治市,51322724
38202,今治市,51322725
38202,今治市,51322726
38202,今治市,51322727
38202,今治市,51322730
38202,今治市,51322731
38202,今治市,51322732
38202,今治市,51322733
38202,今治市,51322734
38202,今治市,51322735
38202,今治市,51322736
38202,今治市,51322737
38202,今治市,51322738
38202,今治市,51322743
38202,今治市,51322744
38202,今治市,51322745
38202,今治市,51322746
