municipal_code,city_name,mesh_code,north_latitude,south_latitude,west_longitude,east_longitude,remarks
35201,下関市,50306792,33.916666666666664,33.90833333333333,130.9,130.9125,
35201,下関市,50306793,33.916666666666664,33.90833333333333,130.9125,130.92499999999998,
35201,下関市,50307639,33.95,33.94166666666667,130.8625,130.875,
35201,下関市,50307649,33.958333333333336,33.95,130.8625,130.875,
35201,下関市,50307668,33.975,33.96666666666667,130.85,130.86249999999998,
35201,下関市,50307669,33.975,33.96666666666667,130.8625,130.875,
35201,下関市,50307678,33.983333333333334,33.975,130.85,130.86249999999998,
35201,下関市,50307679,33.983333333333334,33.975,130.8625,130.875,
35201,下関市,50307701,33.925,33.916666666666664,130.8875,130.89999999999998,
35201,下関市,50307702,33.925,33.916666666666664,130.9,130.9125,
35201,下関市,50307703,33.925,33.916666666666664,130.9125,130.92499999999998,
35201,下関市,50307704,33.925,33.916666666666664,130.925,130.9375,
35201,下関市,50307711,33.93333333333333,33.925,130.8875,130.89999999999998,
35201,下関市,50307712,33.93333333333333,33.925,130.9,130.9125,
35201,下関市,50307713,33.93333333333333,33.925,130.9125,130.92499999999998,
35201,下関市,50307714,33.93333333333333,33.925,130.925,130.9375,
35201,下関市,50307720,33.94166666666666,33.93333333333333,130.875,130.8875,
35201,下関市,50307721,33.94166666666666,33.93333333333333,130.8875,130.89999999999998,
35201,下関市,50307722,33.94166666666666,33.93333333333333,130.9,130.9125,
35201,下関市,50307723,33.94166666666666,33.93333333333333,130.9125,130.92499999999998,
35201,下関市,50307724,33.94166666666666,33.93333333333333,130.925,130.9375,
35201,下関市,50307730,33.95,33.94166666666667,130.875,130.8875,
35201,下関市,50307731,33.95,33.94166666666667,130.8875,130.89999999999998,
35201,下関市,50307732,33.95,33.94166666666667,130.9,130.9125,
35201,下関市,50307733,33.95,33.94166666666667,130.9125,130.92499999999998,
35201,下関市,50307734,33.95,33.94166666666667,130.925,130.9375,
35201,下関市,50307735,33.95,33.94166666666667,130.9375,130.95,
35201,下関市,50307740,33.958333333333336,33.95,130.875,130.8875,
35201,下関市,50307742,33.958333333333336,33.95,130.9,130.9125,
35201,下関市,50307743,33.958333333333336,33.95,130.9125,130.92499999999998,
35201,下関市,50307744,33.958333333333336,33.95,130.925,130.9375,
35201,下関市,50307745,33.958333333333336,33.95,130.9375,130.95,
35201,下関市,50307752,33.96666666666667,33.958333333333336,130.9,130.9125,
35201,下関市,50307753,33.96666666666667,33.958333333333336,130.9125,130.92499999999998,
35201,下関市,50307754,33.96666666666667,33.958333333333336,130.925,130.9375,
35201,下関市,50307755,33.96666666666667,33.958333333333336,130.9375,130.95,
35201,下関市,50307756,33.96666666666667,33.958333333333336,130.95,130.96249999999998,
35201,下関市,50307763,33.975,33.96666666666667,130.9125,130.92499999999998,
35201,下関市,50307764,33.975,33.96666666666667,130.925,130.9375,
35201,下関市,50307765,33.975,33.96666666666667,130.9375,130.95,
35201,下関市,50307766,33.975,33.96666666666667,130.95,130.96249999999998,
35201,下関市,50307767,33.975,33.96666666666667,130.9625,130.975,
35201,下関市,50307771,33.983333333333334,33.975,130.8875,130.89999999999998,
35201,下関市,50307773,33.983333333333334,33.975,130.9125,130.92499999999998,
35201,下関市,50307774,33.983333333333334,33.975,130.925,130.9375,
35201,下関市,50307775,33.983333333333334,33.975,130.9375,130.95,
35201,下関市,50307776,33.983333333333334,33.975,130.95,130.96249999999998,
35201,下関市,50307777,33.983333333333334,33.975,130.9625,130.975,
35201,下関市,50307778,33.983333333333334,33.975,130.975,130.98749999999998,
35201,下関市,50307781,33.99166666666667,33.983333333333334,130.8875,130.89999999999998,
35201,下関市,50307782,33.99166666666667,33.983333333333334,130.9,130.9125,
35201,下関市,50307783,33.99166666666667,33.983333333333334,130.9125,130.92499999999998,
35201,下関市,50307784,33.99166666666667,33.983333333333334,130.925,130.9375,
35201,下関市,50307785,33.99166666666667,33.983333333333334,130.9375,130.95,
35201,下関市,50307786,33.99166666666667,33.983333333333334,130.95,130.96249999999998,
35201,下関市,50307787,33.99166666666667,33.983333333333334,130.9625,130.975,
35201,下関市,50307788,33.99166666666667,33.983333333333334,130.975,130.98749999999998,
35201,下関市,50307789,33.99166666666667,33.983333333333334,130.9875,131.0,
35201,下関市,50307791,34.0,33.99166666666667,130.8875,130.89999999999998,
35201,下関市,50307792,34.0,33.99166666666667,130.9,130.9125,
35201,下関市,50307793,34.0,33.99166666666667,130.9125,130.92499999999998,
35201,下関市,50307794,34.0,33.99166666666667,130.925,130.9375,
35201,下関市,50307795,34.0,33.99166666666667,130.9375,130.95,
35201,下関市,50307796,34.0,33.99166666666667,130.95,130.96249999999998,
35201,下関市,50307797,34.0,33.99166666666667,130.9625,130.975,
35201,下関市,50307798,34.0,33.99166666666667,130.975,130.98749999999998,
35201,下関市,50307799,34.0,33.99166666666667,130.9875,131.0,
35201,下関市,50317090,34.0,33.99166666666667,131.0,131.0125,
35201,下関市,51300702,34.00833333333333,34.0,130.9,130.9125,
35201,下関市,51300703,34.00833333333333,34.0,130.9125,130.92499999999998,
35201,下関市,51300704,34.00833333333333,34.0,130.925,130.9375,
35201,下関市,51300705,34.00833333333333,34.0,130.9375,130.95,
35201,下関市,51300706,34.00833333333333,34.0,130.95,130.96249999999998,
35201,下関市,51300707,34.00833333333333,34.0,130.9625,130.975,
35201,下関市,51300708,34.00833333333333,34.0,130.975,130.98749999999998,
35201,下関市,51300709,34.00833333333333,34.0,130.9875,131.0,
35201,下関市,51300713,34.016666666666666,34.00833333333333,130.9125,130.92499999999998,
35201,下関市,51300714,34.016666666666666,34.00833333333333,130.925,130.9375,
35201,下関市,51300715,34.016666666666666,34.00833333333333,130.9375,130.95,
35201,下関市,51300716,34.016666666666666,34.00833333333333,130.95,130.96249999999998,
35201,下関市,51300717,34.016666666666666,34.00833333333333,130.9625,130.975,
35201,下関市,51300718,34.016666666666666,34.00833333333333,130.975,130.98749999999998,
35201,下関市,51300719,34.016666666666666,34.00833333333333,130.9875,131.0,
35201,下関市,51300722,34.025,34.016666666666666,130.9,130.9125,
35201,下関市,51300723,34.025,34.016666666666666,130.9125,130.92499999999998,
35201,下関市,51300724,34.025,34.016666666666666,130.925,130.9375,
35201,下関市,51300725,34.025,34.016666666666666,130.9375,130.95,
35201,下関市,51300726,34.025,34.016666666666666,130.95,130.96249999999998,
35201,下関市,51300727,34.025,34.016666666666666,130.9625,130.975,
35201,下関市,51300728,34.025,34.016666666666666,130.975,130.98749999999998,
35201,下関市,51300729,34.025,34.016666666666666,130.9875,131.0,
35201,下関市,51300732,34.03333333333333,34.025,130.9,130.9125,
35201,下関市,51300733,34.03333333333333,34.025,130.9125,130.92499999999998,
35201,下関市,51300734,34.03333333333333,34.025,130.925,130.9375,
35201,下関市,51300735,34.03333333333333,34.025,130.9375,130.95,
35201,下関市,51300736,34.03333333333333,34.025,130.95,130.96249999999998,
35201,下関市,51300737,34.03333333333333,34.025,130.9625,130.975,
35201,下関市,51300738,34.03333333333333,34.025,130.975,130.98749999999998,
35201,下関市,51300739,34.03333333333333,34.025,130.9875,131.0,
35201,下関市,51300742,34.041666666666664,34.03333333333333,130.9,130.9125,
35201,下関市,51300743,34.041666666666664,34.03333333333333,130.9125,130.92499999999998,
35201,下関市,51300744,34.041666666666664,34.03333333333333,130.925,130.9375,
35201,下関市,51300745,34.041666666666664,34.03333333333333,130.9375,130.95,
35201,下関市,51300746,34.041666666666664,34.03333333333333,130.95,130.96249999999998,
35201,下関市,51300747,34.041666666666664,34.03333333333333,130.9625,130.975,
35201,下関市,51300748,34.041666666666664,34.03333333333333,130.975,130.98749999999998,
35201,下関市,51300749,34.041666666666664,34.03333333333333,130.9875,131.0,
35201,下関市,51300753,34.05,34.041666666666664,130.9125,130.92499999999998,
35201,下関市,51300754,34.05,34.041666666666664,130.925,130.9375,
35201,下関市,51300755,34.05,34.041666666666664,130.9375,130.95,
35201,下関市,51300756,34.05,34.041666666666664,130.95,130.96249999999998,
35201,下関市,51300757,34.05,34.041666666666664,130.9625,130.975,
35201,下関市,51300758,34.05,34.041666666666664,130.975,130.98749999999998,
35201,下関市,51300759,34.05,34.041666666666664,130.9875,131.0,
35201,下関市,51300762,34.05833333333333,34.05,130.9,130.9125,
35201,下関市,51300763,34.05833333333333,34.05,130.9125,130.92499999999998,
35201,下関市,51300764,34.05833333333333,34.05,130.925,130.9375,
35201,下関市,51300765,34.05833333333333,34.05,130.9375,130.95,
35201,下関市,51300766,34.05833333333333,34.05,130.95,130.96249999999998,
35201,下関市,51300767,34.05833333333333,34.05,130.9625,130.975,
35201,下関市,51300768,34.05833333333333,34.05,130.975,130.98749999999998,
35201,下関市,51300769,34.05833333333333,34.05,130.9875,131.0,
35201,下関市,51300771,34.06666666666666,34.05833333333333,130.8875,130.89999999999998,
35201,下関市,51300772,34.06666666666666,34.05833333333333,130.9,130.9125,
35201,下関市,51300773,34.06666666666666,34.05833333333333,130.9125,130.92499999999998,
35201,下関市,51300774,34.06666666666666,34.05833333333333,130.925,130.9375,
