都道府県市区町村コード,市区町村名,基準メッシュコード
47207,石垣市,36245141
47207,石垣市,36245142
47207,石垣市,36245143
47207,石垣市,36245144
47207,石垣市,36245145
47207,石垣市,36245146
47207,石垣市,36245147
47207,石垣市,36245148
47207,石垣市,36245149
47207,石垣市,36245150
47207,石垣市,36245151
47207,石垣市,36245152
47207,石垣市,36245158
47207,石垣市,36245159
47207,石垣市,36245160
47207,石垣市,36245161
47207,石垣市,36245167
47207,石垣市,36245168
47207,石垣市,36245169
47207,石垣市,36245170
47207,石垣市,36245177
47207,石垣市,36245178
47207,石垣市,36245179
47207,石垣市,36245188
47207,石垣市,36245189
47207,石垣市,36245198
47207,石垣市,36245199
47207,石垣市,36245200
47207,石垣市,36245210
47207,石垣市,36245220
47207,石垣市,36245230
47207,石垣市,36245240
47207,石垣市,36245250
47207,石垣市,36245260
47207,石垣市,36245270
47207,石垣市,36245271
47207,石垣市,36245280
47207,石垣市,36245281
47207,石垣市,36245282
47207,石垣市,36245290
47207,石垣市,36245291
47207,石垣市,36245292
47207,石垣市,36246109
47207,石垣市,36246119
47207,石垣市,36246200
47207,石垣市,36246201
47207,石垣市,36246202
47207,石垣市,36246210
47207,石垣市,36246211
47207,石垣市,36246212
47207,石垣市,36246213
47207,石垣市,36246220
47207,石垣市,36246221
47207,石垣市,36246222
47207,石垣市,36246223
47207,石垣市,36246224
47207,石垣市,36246232
47207,石垣市,36246233
47207,石垣市,36246234
47207,石垣市,36246242
47207,石垣市,36246243
47207,石垣市,36246244
47207,石垣市,36246253
47207,石垣市,36246254
47207,石垣市,36246262
47207,石垣市,36246263
47207,石垣市,36246264
47207,石垣市,36246265
47207,石垣市,36246272
47207,石垣市,36246273
47207,石垣市,36246274
47207,石垣市,36246275
47207,石垣市,36246276
47207,石垣市,36246283
47207,石垣市,36246284
47207,石垣市,36246285
47207,石垣市,36246286
47207,石垣市,36246293
47207,石垣市,36246294
47207,石垣市,36246295
47207,石垣市,36246296
47207,石垣市,36246297
47207,石垣市,36247204
47207,石垣市,36247205
47207,石垣市,36247206
47207,石垣市,36247207
47207,石垣市,36247214
47207,石垣市,36247215
47207,石垣市,36247216
47207,石垣市,36247217
47207,石垣市,36247224
47207,石垣市,36247225
47207,石垣市,36247226
47207,石垣市,36247227
47207,石垣市,36247234
47207,石垣市,36247235
47207,石垣市,36247245
47207,石垣市,38234386
47207,石垣市,38234387
47207,石垣市,38234388
47207,石垣市,38234389
47207,石垣市,38234396
47207,石垣市,38234397
47207,石垣市,38234398
47207,石垣市,38234399
47207,石垣市,38234463
47207,石垣市,38234464
47207,石垣市,38234473
47207,石垣市,38234474
47207,石垣市,38234480
47207,石垣市,38234483
47207,石垣市,38235307
47207,石垣市,38235308
47207,石垣市,38235405
47207,石垣市,38235433
47207,石垣市,38237504
47207,石垣市,38237505
47207,石垣市,38237514
47207,石垣市,38247404
47208,浦添市,39272577
47208,浦添市,39272578
47208,浦添市,39272585
47208,浦添市,39272586
47208,浦添市,39272587
47208,浦添市,39272588
47208,浦添市,39272589
47208,浦添市,39272593
47208,浦添市,39272594
47208,浦添市,39272595
47208,浦添市,39272596
47208,浦添市,39272597
47208,浦添市,39272598
47208,浦添市,39272599
47208,浦添市,39272690
47208,浦添市,39273503
47208,浦添市,39273504
47208,浦添市,39273505
47208,浦添市,39273506
47208,浦添市,39273507
47208,浦添市,39273508
47208,浦添市,39273509
47208,浦添市,39273515
47208,浦添市,39273516
47208,浦添市,39273517
47208,浦添市,39273518
47208,浦添市,39273526
47208,浦添市,39273527
47208,浦添市,39273528
47208,浦添市,39273600
47209,名護市,39276714
47209,名護市,39276715
47209,名護市,39276716
47209,名護市,39276719
47209,名護市,39276724
47209,名護市,39276725
47209,名護市,39276726
47209,名護市,39276727
47209,名護市,39276728
47209,名護市,39276729
47209,名護市,39276734
47209,名護市,39276735
47209,名護市,39276736
47209,名護市,39276737
47209,名護市,39276738
47209,名護市,39276739
47209,名護市,39276744
47209,名護市,39276745
47209,名護市,39276746
47209,名護市,39276747
47209,名護市,39276748
47209,名護市,39276749
47209,名護市,39276754
47209,名護市,39276756
47209,名護市,39276757
47209,名護市,39276758
47209,名護市,39276759
47209,名護市,39276767
47209,名護市,39276768
47209,名護市,39276769
47209,名護市,39276778
47209,名護市,39276779
47209,名護市,39276788
47209,名護市,39276789
47209,名護市,39276798
47209,名護市,39276799
47209,名護市,39277707
47209,名護市,39277708
47209,名護市,39277709
47209,名護市,39277715
47209,名護市,39277716
47209,名護市,39277717
47209,名護市,39277718
47209,名護市,39277719
47209,名護市,39277721
