都道府県市区町村コード,市区町村名,基準メッシュコード
44201,大分市,49316511
44201,大分市,49316512
44201,大分市,49316513
44201,大分市,49316514
44201,大分市,49316515
44201,大分市,49316516
44201,大分市,49316517
44201,大分市,49316518
44201,大分市,49316519
44201,大分市,49316520
44201,大分市,49316521
44201,大分市,49316522
44201,大分市,49316523
44201,大分市,49316524
44201,大分市,49316525
44201,大分市,49316526
44201,大分市,49316527
44201,大分市,49316528
44201,大分市,49316529
44201,大分市,49316530
44201,大分市,49316531
44201,大分市,49316532
44201,大分市,49316533
44201,大分市,49316534
44201,大分市,49316535
44201,大分市,49316536
44201,大分市,49316537
44201,大分市,49316538
44201,大分市,49316539
44201,大分市,49316540
44201,大分市,49316541
44201,大分市,49316542
44201,大分市,49316543
44201,大分市,49316544
44201,大分市,49316545
44201,大分市,49316546
44201,大分市,49316547
44201,大分市,49316548
44201,大分市,49316549
44201,大分市,49316550
44201,大分市,49316551
44201,大分市,49316552
44201,大分市,49316553
44201,大分市,49316554
44201,大分市,49316555
44201,大分市,49316556
44201,大分市,49316557
44201,大分市,49316558
44201,大分市,49316559
44201,大分市,49316560
44201,大分市,49316561
44201,大分市,49316562
44201,大分市,49316563
44201,大分市,49316564
44201,大分市,49316565
44201,大分市,49316566
44201,大分市,49316567
44201,大分市,49316568
44201,大分市,49316569
44201,大分市,49316570
44201,大分市,49316571
44201,大分市,49316572
44201,大分市,49316573
44201,大分市,49316574
44201,大分市,49316575
44201,大分市,49316576
44201,大分市,49316577
44201,大分市,49316578
44201,大分市,49316579
44201,大分市,49316580
44201,大分市,49316581
44201,大分市,49316582
44201,大分市,49316583
44201,大分市,49316584
44201,大分市,49316585
44201,大分市,49316586
44201,大分市,49316587
44201,大分市,49316588
44201,大分市,49316589
44201,大分市,49316590
44201,大分市,49316591
44201,大分市,49316592
44201,大分市,49316593
44201,大分市,49316594
44201,大分市,49316595
44201,大分市,49316596
44201,大分市,49316597
44201,大分市,49316598
44201,大分市,49316599
44201,大分市,49316600
44201,大分市,49316610
44201,大分市,49316611
44201,大分市,49316620
44201,大分市,49316621
44201,大分市,49316622
44201,大分市,49316623
44201,大分市,49316627
44201,大分市,49316628
44201,大分市,49316630
44201,大分市,49316631
44201,大分市,49316632
44201,大分市,49316633
44201,大分市,49316634
44201,大分市,49316635
44201,大分市,49316637
44201,大分市,49316638
44201,大分市,49316639
44201,大分市,49316640
44201,大分市,49316641
44201,大分市,49316642
44201,大分市,49316643
44201,大分市,49316644
44201,大分市,49316645
44201,大分市,49316646
44201,大分市,49316647
44201,大分市,49316648
44201,大分市,49316649
44201,大分市,49316650
44201,大分市,49316651
44201,大分市,49316652
44201,大分市,49316653
44201,大分市,49316654
44201,大分市,49316655
44201,大分市,49316656
44201,大分市,49316657
44201,大分市,49316658
44201,大分市,49316659
44201,大分市,49316660
44201,大分市,49316661
44201,大分市,49316662
44201,大分市,49316663
44201,大分市,49316664
44201,大分市,49316665
44201,大分市,49316666
44201,大分市,49316667
44201,大分市,49316668
44201,大分市,49316669
44201,大分市,49316670
44201,大分市,49316671
44201,大分市,49316672
44201,大分市,49316673
44201,大分市,49316674
44201,大分市,49316675
44201,大分市,49316676
44201,大分市,49316677
44201,大分市,49316678
44201,大分市,49316679
44201,大分市,49316680
44201,大分市,49316681
44201,大分市,49316682
44201,大分市,49316683
44201,大分市,49316684
44201,大分市,49316685
44201,大分市,49316686
44201,大分市,49316687
44201,大分市,49316688
44201,大分市,49316689
44201,大分市,49316690
44201,大分市,49316691
44201,大分市,49316692
44201,大分市,49316693
44201,大分市,49316694
