municipal_code,city_name,mesh_code,north_latitude,south_latitude,west_longitude,east_longitude,remarks
01571,胆振総合振興局豊浦町,63406476,42.56667,42.55833,140.575,140.5875,
01571,胆振総合振興局豊浦町,63406485,42.575,42.56667,140.5625,140.575,
01571,胆振総合振興局豊浦町,63406486,42.575,42.56667,140.575,140.5875,
01571,胆振総合振興局豊浦町,63406487,42.575,42.56667,140.5875,140.6,
01571,胆振総合振興局豊浦町,63406488,42.575,42.56667,140.6,140.6125,
01571,胆振総合振興局豊浦町,63406493,42.58333,42.575,140.5375,140.55,
01571,胆振総合振興局豊浦町,63406494,42.58333,42.575,140.55,140.5625,
01571,胆振総合振興局豊浦町,63406495,42.58333,42.575,140.5625,140.575,
01571,胆振総合振興局豊浦町,63406496,42.58333,42.575,140.575,140.5875,
01571,胆振総合振興局豊浦町,63406497,42.58333,42.575,140.5875,140.6,
01571,胆振総合振興局豊浦町,63406498,42.58333,42.575,140.6,140.6125,
01571,胆振総合振興局豊浦町,63406499,42.58333,42.575,140.6125,140.625,
01571,胆振総合振興局豊浦町,63406586,42.575,42.56667,140.7,140.7125,
01571,胆振総合振興局豊浦町,63406587,42.575,42.56667,140.7125,140.725,
01571,胆振総合振興局豊浦町,63406588,42.575,42.56667,140.725,140.7375,
01571,胆振総合振興局豊浦町,63406590,42.58333,42.575,140.625,140.6375,
01571,胆振総合振興局豊浦町,63406596,42.58333,42.575,140.7,140.7125,
01571,胆振総合振興局豊浦町,63406597,42.58333,42.575,140.7125,140.725,
01571,胆振総合振興局豊浦町,63406598,42.58333,42.575,140.725,140.7375,
01571,胆振総合振興局豊浦町,63406599,42.58333,42.575,140.7375,140.75,
01571,胆振総合振興局豊浦町,63407402,42.59167,42.58333,140.525,140.5375,
01571,胆振総合振興局豊浦町,63407403,42.59167,42.58333,140.5375,140.55,
01571,胆振総合振興局豊浦町,63407404,42.59167,42.58333,140.55,140.5625,
01571,胆振総合振興局豊浦町,63407405,42.59167,42.58333,140.5625,140.575,
01571,胆振総合振興局豊浦町,63407406,42.59167,42.58333,140.575,140.5875,
01571,胆振総合振興局豊浦町,63407407,42.59167,42.58333,140.5875,140.6,
01571,胆振総合振興局豊浦町,63407408,42.59167,42.58333,140.6,140.6125,
01571,胆振総合振興局豊浦町,63407409,42.59167,42.58333,140.6125,140.625,
