municipal_code,city_name,mesh_code,north_latitude,south_latitude,west_longitude,east_longitude,remarks
33101,岡山市北区,51337646,34.625,34.61666666666667,133.825,133.83749999999998,
33101,岡山市北区,51337647,34.625,34.61666666666667,133.8375,133.85,
33101,岡山市北区,51337656,34.63333333333333,34.625,133.825,133.83749999999998,
33101,岡山市北区,51337657,34.63333333333333,34.625,133.8375,133.85,
33101,岡山市北区,51337658,34.63333333333333,34.625,133.85,133.86249999999998,
33101,岡山市北区,51337659,34.63333333333333,34.625,133.8625,133.875,
33101,岡山市北区,51337666,34.641666666666666,34.63333333333333,133.825,133.83749999999998,
33101,岡山市北区,51337667,34.641666666666666,34.63333333333333,133.8375,133.85,
33101,岡山市北区,51337668,34.641666666666666,34.63333333333333,133.85,133.86249999999998,
33101,岡山市北区,51337669,34.641666666666666,34.63333333333333,133.8625,133.875,
33101,岡山市北区,51337676,34.65,34.641666666666666,133.825,133.83749999999998,
33101,岡山市北区,51337677,34.65,34.641666666666666,133.8375,133.85,
33101,岡山市北区,51337678,34.65,34.641666666666666,133.85,133.86249999999998,
33101,岡山市北区,51337679,34.65,34.641666666666666,133.8625,133.875,
33101,岡山市北区,51337686,34.65833333333333,34.65,133.825,133.83749999999998,
33101,岡山市北区,51337687,34.65833333333333,34.65,133.8375,133.85,
33101,岡山市北区,51337688,34.65833333333333,34.65,133.85,133.86249999999998,
33101,岡山市北区,51337689,34.65833333333333,34.65,133.8625,133.875,
33101,岡山市北区,51337693,34.666666666666664,34.65833333333333,133.7875,133.79999999999998,
33101,岡山市北区,51337694,34.666666666666664,34.65833333333333,133.8,133.8125,
33101,岡山市北区,51337696,34.666666666666664,34.65833333333333,133.825,133.83749999999998,
33101,岡山市北区,51337697,34.666666666666664,34.65833333333333,133.8375,133.85,
33101,岡山市北区,51337698,34.666666666666664,34.65833333333333,133.85,133.86249999999998,
33101,岡山市北区,51337699,34.666666666666664,34.65833333333333,133.8625,133.875,
33101,岡山市北区,51337750,34.63333333333333,34.625,133.875,133.8875,
33101,岡山市北区,51337751,34.63333333333333,34.625,133.8875,133.89999999999998,
33101,岡山市北区,51337753,34.63333333333333,34.625,133.9125,133.92499999999998,
33101,岡山市北区,51337754,34.63333333333333,34.625,133.925,133.9375,
33101,岡山市北区,51337760,34.641666666666666,34.63333333333333,133.875,133.8875,
33101,岡山市北区,51337761,34.641666666666666,34.63333333333333,133.8875,133.89999999999998,
33101,岡山市北区,51337762,34.641666666666666,34.63333333333333,133.9,133.9125,
33101,岡山市北区,51337763,34.641666666666666,34.63333333333333,133.9125,133.92499999999998,
33101,岡山市北区,51337764,34.641666666666666,34.63333333333333,133.925,133.9375,
33101,岡山市北区,51337765,34.641666666666666,34.63333333333333,133.9375,133.95,
33101,岡山市北区,51337770,34.65,34.641666666666666,133.875,133.8875,
33101,岡山市北区,51337771,34.65,34.641666666666666,133.8875,133.89999999999998,
33101,岡山市北区,51337772,34.65,34.641666666666666,133.9,133.9125,
33101,岡山市北区,51337773,34.65,34.641666666666666,133.9125,133.92499999999998,
33101,岡山市北区,51337774,34.65,34.641666666666666,133.925,133.9375,
33101,岡山市北区,51337780,34.65833333333333,34.65,133.875,133.8875,
33101,岡山市北区,51337781,34.65833333333333,34.65,133.8875,133.89999999999998,
33101,岡山市北区,51337782,34.65833333333333,34.65,133.9,133.9125,
33101,岡山市北区,51337783,34.65833333333333,34.65,133.9125,133.92499999999998,
33101,岡山市北区,51337784,34.65833333333333,34.65,133.925,133.9375,
33101,岡山市北区,51337790,34.666666666666664,34.65833333333333,133.875,133.8875,
33101,岡山市北区,51337791,34.666666666666664,34.65833333333333,133.8875,133.89999999999998,
33101,岡山市北区,51337792,34.666666666666664,34.65833333333333,133.9,133.9125,
33101,岡山市北区,51337793,34.666666666666664,34.65833333333333,133.9125,133.92499999999998,
33101,岡山市北区,51337794,34.666666666666664,34.65833333333333,133.925,133.9375,
33101,岡山市北区,51337795,34.666666666666664,34.65833333333333,133.9375,133.95,
33101,岡山市北区,52330599,34.75,34.74166666666667,133.7375,133.75,
33101,岡山市北区,52330603,34.675,34.666666666666664,133.7875,133.79999999999998,
33101,岡山市北区,52330604,34.675,34.666666666666664,133.8,133.8125,
33101,岡山市北区,52330605,34.675,34.666666666666664,133.8125,133.825,
33101,岡山市北区,52330606,34.675,34.666666666666664,133.825,133.83749999999998,
33101,岡山市北区,52330607,34.675,34.666666666666664,133.8375,133.85,
33101,岡山市北区,52330608,34.675,34.666666666666664,133.85,133.86249999999998,
33101,岡山市北区,52330609,34.675,34.666666666666664,133.8625,133.875,
33101,岡山市北区,52330613,34.68333333333333,34.675,133.7875,133.79999999999998,
33101,岡山市北区,52330614,34.68333333333333,34.675,133.8,133.8125,
33101,岡山市北区,52330615,34.68333333333333,34.675,133.8125,133.825,
33101,岡山市北区,52330616,34.68333333333333,34.675,133.825,133.83749999999998,
33101,岡山市北区,52330617,34.68333333333333,34.675,133.8375,133.85,
33101,岡山市北区,52330618,34.68333333333333,34.675,133.85,133.86249999999998,
33101,岡山市北区,52330619,34.68333333333333,34.675,133.8625,133.875,
33101,岡山市北区,52330623,34.69166666666666,34.68333333333333,133.7875,133.79999999999998,
33101,岡山市北区,52330624,34.69166666666666,34.68333333333333,133.8,133.8125,
33101,岡山市北区,52330625,34.69166666666666,34.68333333333333,133.8125,133.825,
33101,岡山市北区,52330626,34.69166666666666,34.68333333333333,133.825,133.83749999999998,
33101,岡山市北区,52330627,34.69166666666666,34.68333333333333,133.8375,133.85,
